"Ano";"Tipo de Emenda";"Autor da emenda";"Número da emenda";"Possui Apoiador/Solicitante?";"Localidade do gasto (Regionalização)";"Função";"Subfunção";"Programa Orçamentário";"Ação Orçamentária";"Plano Orçamentário";"Código da emenda";"Valor empenhado";"Valor liquidado";"Valor pago";"Valor Restos a Pagar Inscritos";"Valor Restos a Pagar Cancelados";"Valor Restos a Pagar Pagos";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3793 - LASIER MARTINS";"0007";"Não se aplica";"MÚLTIPLO";"Assistência social";"Assistência comunitária";"5031 - PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"219G - ESTRUTURACAO DA REDE DE SERVICOS E FORTALECIMENTO DA GESTAO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS) - DESPESAS DIVERSAS";"202237930007";"398.819,00";"398.819,00";"398.819,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"4054 - PAULO GANIME";"0019";"Não se aplica";"NATIVIDADE - RJ";"Educação";"Educação básica";"5011 - EDUCACAO BASICA DE QUALIDADE";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS";"202240540019";"398.900,70";"0,00";"0,00";"797.801,40";"0,00";"0,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"2442 - JOSE GUIMARAES";"0007";"Não se aplica";"CEARÁ (UF)";"Educação";"Ensino superior";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"8282 - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"202224420007";"399.091,68";"0,00";"0,00";"399.091,68";"0,00";"399.091,68";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"4147 - IDILVAN ALENCAR";"0006";"Não se aplica";"CEARÁ (UF)";"Educação";"Ensino superior";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS";"202241470006";"399.491,62";"0,00";"0,00";"399.491,62";"0,00";"399.491,62";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"4102 - HELIO LOPES";"0009";"Não se aplica";"Nacional";"Defesa nacional";"Defesa naval";"6012 - DEFESA NACIONAL";"21A0 - APRESTAMENTO DAS FORCAS - MANUTENCAO DA PRONTIDAO E DA CAPACIDADE OPERATIVA";"APRESTAMENTO DAS FORCAS - MANUTENCAO DA PRONTIDAO E DA CAPACIDADE OPERATIVA - DESPESAS DIVERSAS";"202241020009";"399.502,24";"374.316,80";"302.409,50";"97.092,74";"0,00";"97.092,74";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3775 - VICENTINHO JUNIOR";"0007";"Não se aplica";"TOCANTINS (UF)";"Educação";"Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"202237750007";"399.510,00";"396.750,00";"396.750,00";"2.760,00";"0,00";"2.760,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"2497 - CHICO D'ANGELO";"0009";"Não se aplica";"PARATY - RJ";"Direitos da cidadania";"Direitos individuais, coletivos e difusos";"5034 - PROTECAO A VIDA, FORTALECIMENTO DA FAMILIA, PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS";"21AR - PROMOCAO E DEFESA DE DIREITOS HUMANOS PARA TODOS";"PROMOCAO E DEFESA DE DIREITOS HUMANOS PARA TODOS - DESPESAS DIVERSAS";"202224970009";"399.571,12";"0,00";"0,00";"399.571,12";"0,00";"399.571,12";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3796 - PAULO ROCHA";"0003";"Não se aplica";"Nacional";"Defesa nacional";"Defesa terrestre";"6012 - DEFESA NACIONAL";"2911 - LOGISTICA INTEGRADA EM PROVEITO DE ORGANIZACOES MILITARES DE ENGENHARIA DO EXERCITO";"LOGISTICA INTEGRADA EM PROVEITO DE ORGANIZACOES MILITARES DE ENGENHARIA DO EXERCITO";"202237960003";"399.811,74";"399.811,74";"399.811,74";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3944 - CORONEL ARMANDO";"0010";"Não se aplica";"FLORIANÓPOLIS - SC";"Defesa nacional";"Desporto comunitário";"6011 - COOPERACAO COM O DESENVOLVIMENTO NACIONAL";"20IG - APOIO AO PROGRAMA FORCAS NO ESPORTE (PROFESP) E PROJETO JOAO DO PULO (PJP)";"APOIO AO PROGRAMA FORCAS NO ESPORTE (PROFESP) E PROJETO JOAO DO PULO (PJP)";"202239440010";"399.842,08";"291.832,08";"291.832,08";"108.010,00";"0,00";"108.010,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"4054 - PAULO GANIME";"0018";"Não se aplica";"RIO DE JANEIRO (UF)";"Educação";"Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"202240540018";"399.891,45";"357.726,60";"356.747,10";"43.144,35";"0,00";"43.144,35";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"1403 - LEONARDO MONTEIRO";"0009";"Não se aplica";"MINAS GERAIS (UF)";"Educação";"Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"202214030009";"399.903,51";"356.089,51";"39.299,82";"360.603,69";"2.998,00";"357.605,69";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"4175 - TULIO GADELHA";"0018";"Não se aplica";"PERNAMBUCO (UF)";"Educação";"Ensino superior";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"8282 - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"202241750018";"399.903,54";"0,00";"0,00";"400.117,14";"0,00";"399.689,94";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"1403 - LEONARDO MONTEIRO";"0010";"Não se aplica";"MINAS GERAIS (UF)";"Educação";"Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"202214030010";"399.940,00";"250.000,00";"2.307,00";"397.633,00";"0,00";"397.633,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"4036 - LUIZ PHILIPPE DE ORLEANS E BRAGANCA";"0007";"Não se aplica";"GUARATINGUETÁ - SP";"Defesa nacional";"Formação de recursos humanos";"6012 - DEFESA NACIONAL";"20X9 - CAPACITACAO PROFISSIONAL DA AERONAUTICA";"CAPACITACAO PROFISSIONAL DA AERONAUTICA";"202240360007";"399.945,51";"279.098,51";"230.461,51";"169.484,00";"0,00";"169.484,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"1407 - ODAIR CUNHA";"0006";"Não se aplica";"MINAS GERAIS (UF)";"Educação";"Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"202214070006";"399.952,80";"0,00";"0,00";"399.952,80";"0,00";"399.952,80";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3739 - PEDRO CUNHA LIMA";"0013";"Não se aplica";"JOÃO PESSOA - PB";"Educação";"Ensino superior";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"8282 - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"202237390013";"399.968,24";"328.904,35";"197.949,20";"202.019,04";"0,00";"202.019,04";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3984 - FERNANDA MELCHIONNA";"0008";"Não se aplica";"RIO GRANDE DO SUL (UF)";"Educação";"Ensino superior";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"202239840008";"399.986,33";"91.688,66";"56.121,59";"343.864,74";"0,00";"343.864,74";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3974 - ELIAS VAZ";"0013";"Não se aplica";"GOIÁS (UF)";"Educação";"Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"15R4 - APOIO A EXPANSAO, CONSOLIDACAO, REESTRUTURACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"APOIO A CONSOLIDACAO E REESTRUTURACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS";"202239740013";"399.986,88";"22.500,66";"0,00";"399.986,88";"29.999,88";"369.987,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"2210 - ESPERIDIAO AMIN";"0003";"Não se aplica";"Nacional";"Defesa nacional";"Defesa naval";"6012 - DEFESA NACIONAL";"219D - ADEQUACAO DE ATIVOS DE INFRAESTRUTURA DAS ORGANIZACOES MILITARES";"ADEQUACAO DE ATIVOS DE INFRAESTRUTURA DAS ORGANIZACOES MILITARES - DESPESAS DIVERSAS";"202222100003";"399.991,78";"211.054,78";"131.773,87";"268.217,91";"54.998,00";"213.219,91";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"2914 - SERGIO PETECAO";"0016";"Não se aplica";"ACRE (UF)";"Agricultura";"Difusão do conhecimento científico e tecnológico";"2203 - PESQUISA E INOVACAO AGROPECUARIA";"8924 - TRANSFERENCIA DE TECNOLOGIAS PARA A INOVACAO PARA A AGROPECUARIA";"TRANSFERENCIA DE TECNOLOGIAS PARA A INOVACAO PARA A AGROPECUARIA - DESPESAS DIVERSAS";"202229140016";"399.998,53";"166.571,09";"46.207,09";"353.791,44";"4.240,00";"349.551,44";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3718 - MARCIO BIOLCHI";"0011";"Não se aplica";"RIO GRANDE DO SUL (UF)";"Gestão ambiental";"Preservação e conservação ambiental";"1041 - CONSERVACAO E USO SUSTENTAVEL DA BIODIVERSIDADE E DOS RECURSOS NATURAIS";"2E87 - IMPLEMENTACAO DA AGENDA NACIONAL DE PROTECAO, DEFESA, BEM-ESTAR E DIREITOS ANIMAIS";"APOIO A FORMULACAO E IMPLEMENTACAO DE POLITICAS E PROGRAMAS PARA PROTECAO E DEFESA ANIMAL - DESPESAS DIVERSAS";"202237180011";"400.000,00";"0,00";"0,00";"627.700,00";"0,00";"172.300,00";
"2022";"Emenda Individual - Transferências Especiais";"4039 - MARCELO CALERO";"0003";"Não se aplica";"VALENÇA - RJ";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS";"202240390003";"400.000,00";"400.000,00";"400.000,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências Especiais";"1968 - GIACOBO";"0004";"Não se aplica";"ASSIS CHATEAUBRIAND - PR";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS";"202219680004";"400.000,00";"0,00";"0,00";"400.000,00";"0,00";"400.000,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3765 - SORAYA SANTOS";"0005";"Não se aplica";"RIO DE JANEIRO (UF)";"Direitos da cidadania";"Direitos individuais, coletivos e difusos";"5034 - PROTECAO A VIDA, FORTALECIMENTO DA FAMILIA, PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS";"21AR - PROMOCAO E DEFESA DE DIREITOS HUMANOS PARA TODOS";"PROMOCAO E DEFESA DE DIREITOS HUMANOS PARA TODOS - DESPESAS DIVERSAS";"202237650005";"400.000,00";"400.000,00";"400.000,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3920 - BIBO NUNES";"0006";"Não se aplica";"MÚLTIPLO";"Comércio e serviços";"Turismo";"2223 - A HORA DO TURISMO";"10V0 - APOIO A PROJETOS DE INFRAESTRUTURA TURISTICA";"APOIO A PROJETOS DE INFRAESTRUTURA TURISTICA - DESPESAS DIVERSAS";"202239200006";"400.000,00";"3.500,00";"3.500,00";"401.110,90";"0,00";"391.889,10";
"2022";"Emenda Individual - Transferências Especiais";"3803 - SIMONE TEBET";"0009";"Não se aplica";"MATO GROSSO DO SUL (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS";"202238030009";"400.000,00";"0,00";"0,00";"400.000,00";"0,00";"400.000,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"4070 - TALIRIA PETRONE";"0003";"Não se aplica";"RIO DE JANEIRO (UF)";"Educação";"Ensino superior";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS";"202240700003";"400.000,00";"200.000,00";"200.000,00";"200.000,00";"0,00";"200.000,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3160 - CELSO RUSSOMANNO";"0001";"Não se aplica";"Nacional";"Defesa nacional";"Desenvolvimento científico";"6013 - OCEANOS, ZONA COSTEIRA E ANTARTICA";"2345 - APOIO LOGISTICO A PESQUISA CIENTIFICA NA ANTARTICA";"APOIO LOGISTICO A PESQUISA CIENTIFICA NA ANTARTICA";"202231600001";"400.000,00";"359.766,49";"359.766,49";"40.233,51";"0,00";"40.233,51";
"2022";"Emenda Individual - Transferências Especiais";"3926 - CAPITAO ALBERTO NETO";"0014";"Não se aplica";"AMAZONAS (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS";"202239260014";"400.000,00";"0,00";"0,00";"400.000,00";"0,00";"400.000,00";
"2022";"Emenda Individual - Transferências Especiais";"2421 - MAURO NAZIF";"0016";"Não se aplica";"SÃO FRANCISCO DO GUAPORÉ - RO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS";"202224210016";"400.000,00";"0,00";"0,00";"400.000,00";"0,00";"400.000,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"4213 - MILTON COELHO";"0018";"Não se aplica";"RECIFE - PE";"Comunicações";"Tecnologia da informação";"2205 - CONECTA BRASIL";"20V8 - APOIO A INICIATIVAS E PROJETOS DE INCLUSAO DIGITAL";"APOIO A INICIATIVAS E PROJETOS DE INCLUSAO DIGITAL - DESPESAS DIVERSAS";"202242130018";"400.000,00";"0,00";"0,00";"400.000,00";"400.000,00";"0,00";
"2022";"Emenda Individual - Transferências Especiais";"1246 - JULIO CESAR";"0006";"Não se aplica";"PAULISTANA - PI";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS";"202212460006";"400.000,00";"400.000,00";"400.000,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3717 - MARCIO ALVINO";"0012";"Não se aplica";"JACAREÍ - SP";"Educação";"Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS";"202237170012";"400.000,00";"0,00";"0,00";"400.000,00";"0,00";"400.000,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"4053 - PAULA BELMONTE";"0010";"Não se aplica";"Nacional";"Cultura";"Difusão cultural";"5025 - CULTURA";"219S - DESENVOLVIMENTO E FORTALECIMENTO DA ECONOMIA CRIATIVA";"DESENVOLVIMENTO E FORTALECIMENTO DA ECONOMIA CRIATIVA - DESPESAS DIVERSAS";"202240530010";"400.000,00";"200.000,00";"200.000,00";"200.000,00";"0,00";"200.000,00";
"2022";"Emenda Individual - Transferências Especiais";"4033 - LUCAS REDECKER";"0017";"Não se aplica";"BARRA DO RIBEIRO - RS";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS";"202240330017";"400.000,00";"400.000,00";"400.000,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3930 - CARLOS JORDY";"0010";"Não se aplica";"RIO DE JANEIRO (UF)";"Segurança pública";"Policiamento";"5016 - SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO";"21BM - DESENVOLVIMENTO DE POLITICAS DE SEGURANCA PUBLICA, PREVENCAO E ENFRENTAMENTO A CRIMINALIDADE";"DESENVOLVIMENTO DE POLITICAS DE SEGURANCA PUBLICA, PREVENCAO E ENFRENTAMENTO A CRIMINALIDADE - DESPESAS DIVERSAS";"202239300010";"400.000,00";"0,00";"0,00";"674.000,00";"0,00";"126.000,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"4064 - ROGERIO CORREIA";"0006";"Não se aplica";"MINAS GERAIS (UF)";"Educação";"Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"202240640006";"400.000,00";"0,00";"0,00";"423.624,20";"0,00";"376.375,80";
"2022";"Emenda Individual - Transferências Especiais";"3731 - MISAEL VARELLA";"0002";"Não se aplica";"PATROCÍNIO DO MURIAÉ - MG";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS";"202237310002";"400.000,00";"0,00";"0,00";"400.000,00";"0,00";"400.000,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"1411 - REGINALDO LOPES";"0012";"Não se aplica";"MINAS GERAIS (UF)";"Agricultura";"Promoção da produção agropecuária";"1031 - AGROPECUARIA SUSTENTAVEL";"8622 - PROMOCAO DO COOPERATIVISMO, ASSOCIATIVISMO E AGROINDUSTRIA PARA O DESENVOLVIMENTO AGROPECUARIO E DA AGRICULTURA FAMILIAR";"PROMOCAO DO COOPERATIVISMO E ASSOCIATIVISMO PARA O DESENVOLVIMENTO AGROPECUARIO - DESPESAS DIVERSAS";"202214110012";"400.000,00";"0,00";"0,00";"400.000,00";"0,00";"400.000,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"4178 - RODRIGO CUNHA";"0015";"Não se aplica";"MÚLTIPLO";"Direitos da cidadania";"Direitos individuais, coletivos e difusos";"5034 - PROTECAO A VIDA, FORTALECIMENTO DA FAMILIA, PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS";"21AR - PROMOCAO E DEFESA DE DIREITOS HUMANOS PARA TODOS";"PROMOCAO E DEFESA DE DIREITOS HUMANOS PARA TODOS - DESPESAS DIVERSAS";"202241780015";"400.000,00";"200.000,00";"200.000,00";"280.000,00";"0,00";"120.000,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"2914 - SERGIO PETECAO";"0002";"Não se aplica";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"5018 - ATENCAO ESPECIALIZADA A SAUDE";"2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202229140002";"400.000,00";"400.000,00";"400.000,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3948 - DA VITORIA";"0014";"Não se aplica";"MÚLTIPLO";"Desporto e lazer";"Desporto comunitário";"5026 - ESPORTE";"00SL - APOIO A IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE AMADOR, EDUCACIONAL, RECREATIVO E DE LAZER";"APOIO A IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE EDUCACIONAL, RECREATIVO E DE LAZER - DESPESAS DIVERSAS";"202239480014";"400.000,00";"3.500,00";"3.500,00";"411.000,00";"0,00";"382.000,00";
"2022";"Emenda Individual - Transferências Especiais";"1048 - JOSE ANIBAL";"0007";"Não se aplica";"IBIÚNA - SP";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS";"202210480007";"400.000,00";"400.000,00";"400.000,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências Especiais";"1048 - JOSE ANIBAL";"0008";"Não se aplica";"TAQUARITINGA - SP";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS";"202210480008";"400.000,00";"400.000,00";"400.000,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"9118 - MARCELO RAMOS";"0008";"Não se aplica";"AMAZONAS (UF)";"Educação";"Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"202291180008";"400.000,00";"0,00";"0,00";"400.305,52";"0,00";"399.694,48";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"4069 - SILVIO COSTA FILHO";"0004";"Não se aplica";"PERNAMBUCO (UF)";"Direitos da cidadania";"Direitos individuais, coletivos e difusos";"5034 - PROTECAO A VIDA, FORTALECIMENTO DA FAMILIA, PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS";"21AR - PROMOCAO E DEFESA DE DIREITOS HUMANOS PARA TODOS";"PROMOCAO E DEFESA DE DIREITOS HUMANOS PARA TODOS - DESPESAS DIVERSAS";"202240690004";"400.000,00";"0,00";"0,00";"400.000,00";"0,00";"400.000,00";
"2022";"Emenda Individual - Transferências Especiais";"3944 - CORONEL ARMANDO";"0005";"Não se aplica";"JOINVILLE - SC";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS";"202239440005";"400.000,00";"400.000,00";"400.000,00";"0,00";"0,00";"0,00";
